Nombre del club,País,Ciudad,Año de la proyección,Mes de la proyección ,Día de la proyección,Título en español,Título original,Director,Año de producción,País de producción,Corto/largometraje,Ciclo,Lugar de proyección,"Tipo de proyección (repetiticiones, fragmentoos)",Procedencia,Otras notes
Gente de Cine,Argentina,Buenos Aires,1953,julio,3,Miserere,Miserere,Frédérique Durand,1951,Francia,corto,Diferentes estilos de cine documental,,,,
Gente de Cine,Argentina,Buenos Aires,1953,julio,3,André Gide,Avec André Gide,Marc Allégret,1952,Francia,corto,Diferentes estilos de cine documental,,,,
Gente de Cine,Argentina,Buenos Aires,1953,septiembre,18,...Y ahora Miguel,"And Now, Miguel",Joseph Krumgold,1953,Estados Unidos,corto,Diferentes estilos de cine documental,,preestreno,,
Gente de Cine,Argentina,Buenos Aires,1953,"julio, octubre","3, 9",Enciclopedia,"L'encyclopédie filmée: alchimie, azur, absence",Jean Grémillon,1952,Francia,corto,Diferentes estilos de cine documental,,,,
Gente de Cine,Argentina,Buenos Aires,1953,,,El gran Méliès,Le grand Méliès,Georges Franju,1952,Francia,corto,Diferentes estilos de cine documental,,preestreno,,
Gente de Cine,Argentina,Buenos Aires,1953,,,Crin blanca,Crin blanc,Albert Lamorisse,1953,Francia,corto,Diferentes estilos de cine documental,,preestreno; not a documentary,,
Gente de Cine,Argentina,Buenos Aires,1953,,,Siete viajes,In jenen tagen,Helmut Kautner,1947,Alemania Occidental,largometraje,Realizadores alemanes de posguerra,,,,
Gente de Cine,Argentina,Buenos Aires,1953,abril,4,Los asesinos están entre nosotros,Die morder sind unter uns,Wolfgang Staudte,1946,Alemania Occidental,largometraje,Realizadores alemanes de posguerra,,,,
Gente de Cine,Argentina,Buenos Aires,1953,,,Balada berlinesa,Berliner Ballade,Robert Stemmele,1948,Alemania Occidental,largometraje,Realizadores alemanes de posguerra,,,,
Gente de Cine,Argentina,Buenos Aires,1953,abril,11,El clamor humano,Home of the Brave,Mark Robson,1949,Estados Unidos,largometraje,Cine social norteamericano,,,,
Gente de Cine,Argentina,Buenos Aires,1953,abril,18,El grito de la furia,Try and Get Me,Cy Endfield,1950,Estados Unidos,largometraje,Cine social norteamericano,,,,AKA The Sound of Fury
Gente de Cine,Argentina,Buenos Aires,1953,abril ,17,La vida color de rosa,La vie en rose,Jean Faurez,1948,Francia,largometraje,Realismo francés en la comedia y el drama,,preestreno,,
Gente de Cine,Argentina,Buenos Aires,1953,abril,25,La granja de los siete pecados,La ferme des sept péchés,Jean Devaivre,1950,Francia,largometraje,Realismo francés en la comedia y el drama,,preestreno,,
Gente de Cine,Argentina,Buenos Aires,1953,mayo,2,Corazón fiel,Coeur fidèle,Jean Epstein,1923,Francia,largometraje,Homenaje a Jean Epstein,,"repetición, fragmento",,
Gente de Cine,Argentina,Buenos Aires,1953,mayo,2,El hundimiento de la casa Usher,La chute de la maison Usher,Jean Epstein,1928,Francia,largometraje,Homenaje a Jean Epstein,,repetición,,
Gente de Cine,Argentina,Buenos Aires,1953,mayo,2,El espejo de tres lunas,La glace à trois faces,Jean Epstein,1928,Francia,largometraje,Homenaje a Jean Epstein,,fragmento,,
Gente de Cine,Argentina,Buenos Aires,1953,mayo,9 and 10,Marius,Marius,Alexander Korda,1931,Francia,largometraje,De la obra de Marcel Pagnol,,,,Multiple screenings
Gente de Cine,Argentina,Buenos Aires,1953,mayo,10 and 25,Fanny,Fanny,Marc Allégret,1932,Francia,largometraje,De la obra de Marcel Pagnol,,,,Film shown over two nights
Gente de Cine,Argentina,Buenos Aires,1953,mayo and junio,31 and 12,César,César,Marcel Pagnol,1936,Francia,largometraje,De la obra de Marcel Pagnol,,,,
Gente de Cine,Argentina,Buenos Aires,1953,mayo,15 and 25,"Angela, la hija del chacarero",Angèle,Marcel Pagnol,1934,Francia,largometraje,De la obra de Marcel Pagnol,,,,
Gente de Cine,Argentina,Buenos Aires,1953,mayo,30 and 31,La mujer del panadero,La femme du boulanger,Marcel Pagnol,1938,Francia,largometraje,De la obra de Marcel Pagnol,,,,Multiple screenings
Gente de Cine,Argentina,Buenos Aires,1953,junio,5 and 12,La hija del pocero,La fille du puisatier,Marcel Pagnol,1940,Francia,largometraje,De la obra de Marcel Pagnol,,,,Multiple screenings
Gente de Cine,Argentina,Buenos Aires,1953,mayo,16 and 17,La carreta fantas,La charrette fantôme,Julien Duvivier,1939,Francia,largometraje,Un film de Julien Duvivier,,,,Multiple screenings
Gente de Cine,Argentina,Buenos Aires,1953,mayo,24,El Cristo prohibido,Il Cristo proibito,Curzio Malaparte,1951,Italia,largometraje,El debut de Curzio Malaparte,,preestreno,,
Gente de Cine,Argentina,Buenos Aires,1953,abril,24,El milagro,Il miracolo,Roberto Rossellini,1947,Italia,largometraje,Un film de Roberto Rossellini,,"repetición, preestreno (?)",,
Gente de Cine,Argentina,Buenos Aires,1953,,,Somos todos asesinos,Nous sommes tous des assassins,André Cayette,1952,Francia,largometraje,Un film de André Cayette,,preestreno,,
Gente de Cine,Argentina,Buenos Aires,1953,julio,11 and 12,Las aventuras de Toribio,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Los cómicos famosos,,,,Film starring André Deed; could be Italian or French film
Gente de Cine,Argentina,Buenos Aires,1953,julio,11 and 12,Bebé detective,Bébé detective,Louis Feuillade,1911,Francia,corto,Los cómicos famosos,,repetición,,
Gente de Cine,Argentina,Buenos Aires,1953,julio,11 and 12,El duelo de Polidoro,Il primo duello di Polidor,Ferdinand Guillaume,1913,Italia,corto,Los cómicos famosos,,repetición,,
Gente de Cine,Argentina,Buenos Aires,1953,julio,11 and 12,Max en el music hall,Au music hall,Max Linder,1911,Francia,corto,Los cómicos famosos,,repetición,,
Gente de Cine,Argentina,Buenos Aires,1953,junio ,6 and 7,Carlitos utilero,The Property Man,Charles Chaplin,1914,Estados Unidos,corto,Los cómicos famosos,,,Majestic,
Gente de Cine,Argentina,Buenos Aires,1953,julio,17,Armas al hombro,Shoulder Arms,Charles Chaplin,1918,Estados Unidos,corto,Los cómicos famosos,,,,
Gente de Cine,Argentina,Buenos Aires,1953,julio,11 and 12,El pibe,The Kid,Charles Chaplin,1921,Estados Unidos,largometraje,Los cómicos famosos,,repetición,,
Gente de Cine,Argentina,Buenos Aires,1953,junio,13 and 14,El loco de la villa,Haunted Spooks,"Alfred Goulding, Hal Roach",1920,Estados Unidos,largometraje,Los cómicos famosos,,,,Not a definitive identification
Gente de Cine,Argentina,Buenos Aires,1953,julio,17,El mago de Oz,The Wizard of Oz,Larry Semon,1925,Estados Unidos,largometraje,Los cómicos famosos,,,,
Gente de Cine,Argentina,Buenos Aires,1953,julio,11 and 12,El niñero,Say it with Babies,Fred Guiol,1926,Estados Unidos,corto,Los cómicos famosos,,,,
Gente de Cine,Argentina,Buenos Aires,1953,julio,11 and 12,El campeón de billar,California or Bust,Craig Hutchinson,1923,Estados Unidos,corto,Los cómicos famosos,,,,Not a definitive identification
Gente de Cine,Argentina,Buenos Aires,1953,junio,13 and 14,El hombre mosca,Safety Last!,"Fred Newmeyer, Sam Taylor",1923,Estados Unidos,largometraje,Los cómicos famosos,,,Cinemateca Argentina,
Gente de Cine,Argentina,Buenos Aires,1953,junio,20 and 21,Viva la audacia,Sherlock Jr.,Buster Keaton,1924,Estados Unidos,largometraje,Los cómicos famosos,,repetición,,
Gente de Cine,Argentina,Buenos Aires,1953,julio,17,Oliver VIII,Oliver the Eighth,Lloyd French,1934,Estados Unidos,corto,Los cómicos famosos,,,,Date given in program as 1923
Gente de Cine,Argentina,Buenos Aires,1953,junio,20 and 21,La heredera de la mina,She's Oil Mine,Jules White,1941,Estados Unidos,corto,Los cómicos famosos,,,,Not a definitive identification; date given in program as 1923
Gente de Cine,Argentina,Buenos Aires,1953,junio,6 and 7,El circo,The Circus,Charles Chaplin,1928,Estados Unidos,largometraje,Los cómicos famosos,,,Cinemateca Argentina,
Gente de Cine,Argentina,Buenos Aires,1953,julio,4 and 5,Tres locos a bordo,Monkey Business,Norman McLeod,1931,Estados Unidos,largometraje,Los cómicos famosos,,repetición,,
Gente de Cine,Argentina,Buenos Aires,1953,julio,17,Cantinflas boxeador,Cantinflas boxeador,Fernando Rivero,1940,México,corto,Los cómicos famosos,,,,
Gente de Cine,Argentina,Buenos Aires,1953,junio,20 and 21,Cabalgata alegre,Show Business,Edwin Marin,1943,Estados Unidos,largometraje,Los cómicos famosos,,,,
Gente de Cine,Argentina,Buenos Aires,1953,julio,4 and 5,Loquibambia,Hellzapoppin',Henry Codman Potter,1941,Estados Unidos,largometraje,Los cómicos famosos,,,,
Gente de Cine,Argentina,Buenos Aires,1953,julio,17,Nace un astro,A Song is Born,Howard Hawks,1948,Estados Unidos,largometraje,Los cómicos famosos,,,,
Gente de Cine,Argentina,Buenos Aires,1953,junio,27 and 28,Día de fiesta,Jour de fête,Jacques Tati,1949,Francia,largometraje,Los cómicos famosos,,preestreno,,
Gente de Cine,Argentina,Buenos Aires,1953,junio,5,Los siete pecados capitales,Les sept péchés capitaux,"Eduardo de Filippo, Jean Dréville, Roberto Rosselllini, Yves Allégret, Carlo Rim, Claude Autant-Lara",1952,"Francia, Italia",antología,El film en seis episodios,,preestreno,,
Gente de Cine,Argentina,Buenos Aires,1953,julio,18 and 19,El viejo actor,The Old Actor,D.W. Griffith,1912,Estados Unidos,corto,De la obra de D.W. Griffith,,,,
Gente de Cine,Argentina,Buenos Aires,1953,junio,17,Intolerancia,Intolerance,D.W. Griffith,1916,Estados Unidos,largometraje,De la obra de D.W. Griffith,,,,
Gente de Cine,Argentina,Buenos Aires,1953,julio,18 and 19,Pimpollos rotos,Broken Blossoms,D.W. Griffith,1919,Estados Unidos,largometraje,De la obra de D.W. Griffith,,repetición,,
Gente de Cine,Argentina,Buenos Aires,1953,,,La madre,Mat,Vsevolod Pudovkin,1926,Unión Soviética,largometraje,Homenaje a Vsevolod Pudovkin,,,,
Gente de Cine,Argentina,Buenos Aires,1953,,,El cadáver vivient,Zhivoy drup,Fyodor Ozep,1929,Unión Soviética,largometraje,Homenaje a Vsevolod Pudovkin,,,,
Gente de Cine,Argentina,Buenos Aires,1953,agosto,1 and 2,Civilización,Civilization,Thomas Ince,1912,Estados Unidos,largometraje,Un film de Thomas H. Ince,,,,
Gente de Cine,Argentina,Buenos Aires,1953,,,Parsifal,Parsifal,Mario Caserini,1912,Italia,largometraje,Primitivo italiano,,,,
Gente de Cine,Argentina,Buenos Aires,1953,agosto,15 and 16,En el país de Jauja,Hans Trutz in Schlaraffenland ,Paul Wegener,1917,Alemania,corto,Primitivos alemanes,,repetición,,
Gente de Cine,Argentina,Buenos Aires,1953,agosto,8 and 9,Danton,Danton,Dmitri Buchowetzki,1921,Alemania,largometraje,Primitivos alemanes,,repetición,,
Gente de Cine,Argentina,Buenos Aires,1953,agosto,22 and 23,El nacimiento del cine,Naissance du cinéma,Roger Leenhardt,1945,Francia,corto,Primitivos Franciases,,,,Lumière films
Gente de Cine,Argentina,Buenos Aires,1953,"julio, agosto","24, 22 and 23",El hombre de la cabeza de caucho,L'Homme à la tête en caoutchouc,Georges Méliès,1901,Francia,corto,Primitivos Franciases,,,,
Gente de Cine,Argentina,Buenos Aires,1953,"julio, agosto","24, 22 and 23",Diez mujeres para un marido,Dix femmes pour un mari,Georges Hatot,1905,Francia,corto,Primitivos Franciases,,,,
Gente de Cine,Argentina,Buenos Aires,1953,"julio, agosto","24, 22 and 23",Los invisibles,Les invisibles,Gaston Velle,1906,Francia,corto,Primitivos Franciases,,,,
Gente de Cine,Argentina,Buenos Aires,1953,"julio, agosto","24, 22 and 23",Desconocido,Un drame chez les fantôches,Émile Cohl,1908,Francia,corto,Primitivos Franciases,,,,
Gente de Cine,Argentina,Buenos Aires,1953,"julio, agosto","24, 22 and 23",El asesinato del duque de Guisa,L'assassinat du Duc de Guise,"Charles le Bargy, Andrés Calmettes",1908,Francia,corto,Primitivos Franciases,,repetición,,
Gente de Cine,Argentina,Buenos Aires,1953,"julio, agosto","24, 22 and 23",Petit Moritz rapta a Rosalie,Little Moritz enlève Rosalie,Henri Gambart,1911,Francia,corto,Primitivos Franciases,,,,
Gente de Cine,Argentina,Buenos Aires,1953,"julio, agosto","24, 22 and 23",La conquista del Polo,A la conquête du Pole,Georges Méliès,1912,Francia,corto,Primitivos Franciases,,repetición,,
Gente de Cine,Argentina,Buenos Aires,1953,agosto,8 and 9,Ana y Elisabeth,Anna und Elisabeth,Frank Wysbar,1933,Alemania,largometraje,De la obra de Frank Wysbar,,repetición,,
Gente de Cine,Argentina,Buenos Aires,1953,agosto,15 and 16,La barquera María,Fährmann María ,Frank Wysbar,1936,Alemania,largometraje,De la obra de Frank Wysbar,,repetición,,
Gente de Cine,Argentina,Buenos Aires,1953,agosto,28 and 29,Ritmo 21,Rhythmus 21,Hans Richter,1921,Alemania,corto,Vanguardia alemana,,,,
Gente de Cine,Argentina,Buenos Aires,1953,agosto,28 and 29,Sinfonía diagonal,Diagonal-Symphonie,Viking Eggeling,1921,Alemania,corto,Vanguardia alemana,,,,
Gente de Cine,Argentina,Buenos Aires,1953,agosto,28 and 29,La caracola y el clérigo,La coquille et le clergyman,Germaine Dulac,1926,Francia,corto,Vanguardia Franciasa,,repetición,,
Gente de Cine,Argentina,Buenos Aires,1953,agosto,28 and 29,Emak Bakia,Emak Bakia,Man Ray,1927,Francia,corto,Vanguardia Franciasa,,,,
Gente de Cine,Argentina,Buenos Aires,1953,agosto,28 and 29,La estrella del mar,L'étoile de mer,Man Ray,1928,Francia,corto,Vanguardia Franciasa,,,,
Gente de Cine,Argentina,Buenos Aires,1953,agosto,28 and 29,Tema y variaciones,Thèmes et variations,Germaine Dulac,1929,Francia,corto,Vanguardia Franciasa,,,,
Gente de Cine,Argentina,Buenos Aires,1953,agosto,28 and 29,Un perro andaluz,Un chien andalou,Luis Buñuel,1929,Francia,corto,Vanguardia Franciasa,,repetición,,
Gente de Cine,Argentina,Buenos Aires,1953,septiembre,4,La reina del hampa,Casque d'or,Jacques Becker,1952,Francia,largometraje,Un film de Jacques Becker,,preestreno,,
Gente de Cine,Argentina,Buenos Aires,1953,septiembre,12 and 13,Narración de un fresco,Racconto da un affresco,"Luciano Emmer, Enrico Gras",1938,Italia,corto,De la obra de Enrico Gras,,,,
Gente de Cine,Argentina,Buenos Aires,1953,septiembre,5 and 6,La ciudad frente al río,La ciudad frente al río,Enrico Gras,1948,Argentina,corto,De la obra de Enrico Gras,,,,
Gente de Cine,Argentina,Buenos Aires,1953,septiembre,12 and 13,Pupila al viento,Pupila al viento,"Enrico Gras, Danilo Trelles",1949,Uruguay,corto,De la obra de Enrico Gras,,,,
Gente de Cine,Argentina,Buenos Aires,1953,septiembre,19 and 20,"Turay, enigma de las llanuras","Turay, enigma de las llanuras",Enrico Gras,1950,Argentina,corto,De la obra de Enrico Gras,,repetición,,
Gente de Cine,Argentina,Buenos Aires,1953,septiembre,5 and 6,Artigas,Artigas,Enrico Gras,1951,Uruguay,corto,De la obra de Enrico Gras,,,,
Gente de Cine,Argentina,Buenos Aires,1953,mayo,2,"Castilla, soldado de la ley","Castilla, soldado de la ley",Enrico Gras,1953,Peru,corto,De la obra de Enrico Gras,,preestreno,Courtesy of producer Franklin Urtonga,
Gente de Cine,Argentina,Buenos Aires,1953,mayo,2,Machu Picchu,Machu Picchu,Enrico Gras,1953,Peru,corto,De la obra de Enrico Gras,,preestreno,Courtesy of producer Franklin Urtonga,
Gente de Cine,Argentina,Buenos Aires,1953,septiembre,19 and 20,Rogelio Yrurtia,Rogelio Yrurtia,Enrico Gras,1953,Argentina,corto,De la obra de Enrico Gras,,,,
Gente de Cine,Argentina,Buenos Aires,1953,septiembre,19 and 20,Plaza de mayoo,Plaza de mayoo,Enrico Gras,1953,Argentina,corto,De la obra de Enrico Gras,,,,
Gente de Cine,Argentina,Buenos Aires,1953,septiembre,26 and 27,Aventura de los siglos,Aventura de los siglos,Enrico Gras,1953,Argentina,corto,De la obra de Enrico Gras,,,,
Gente de Cine,Argentina,Buenos Aires,1953,septiembre,26 and 27,Don Segundo Sombra,Don Segundo Sombra,Enrico Gras,1953,Argentina,corto,De la obra de Enrico Gras,,,,
Gente de Cine,Argentina,Buenos Aires,1953,septiembre,12 and 13,París que duerme,Paris qui dort,René Clair,1923,Francia,largometraje,Homenaje a René Clair,,,,
Gente de Cine,Argentina,Buenos Aires,1953,septiembre,19 and 20,El fantasma de la paja de Italia,Le fantôme du Moulin-Rouge,René Clair,1924,Francia,largometraje,Homenaje a René Clair,,,,
Gente de Cine,Argentina,Buenos Aires,1953,,,Entre acto,Entr'acte,René Clair,1924,Francia,corto,Homenaje a René Clair,,repetición,,
Gente de Cine,Argentina,Buenos Aires,1953,,,El viaje imaginario,Le voyage imaginaire,René Clair,1925,Francia,largometraje,Homenaje a René Clair,,repetición,,
Gente de Cine,Argentina,Buenos Aires,1953,,,La presa del viento,Le proie du vent,René Clair,1926,Francia,largometraje,Homenaje a René Clair,,repetición,,
Gente de Cine,Argentina,Buenos Aires,1953,septiembre,26 and 27,Un sombrero de paja de Italia,Un chapeau de paille d'Italie,René Clair,1927,Francia,largometraje,Homenaje a René Clair,,repetición,,
Gente de Cine,Argentina,Buenos Aires,1953,octubre,3 and 4,La torre,La tour,René Clair,1927,Francia,largometraje,Homenaje a René Clair,,,,
Gente de Cine,Argentina,Buenos Aires,1953,septiembre,5 and 6,El millón,Le million,René Clair,1931,Francia,largometraje,Homenaje a René Clair,,,,
Gente de Cine,Argentina,Buenos Aires,1953,octubre,3 and 4,"Para nosotros, la libertad",À nous la liberté,René Clair,1932,Francia,largometraje,Homenaje a René Clair,,,,
Gente de Cine,Argentina,Buenos Aires,1953,octubre,18 and 23,París que ríe,14 Juillet,René Clair,1933,Francia,largometraje,Homenaje a René Clair,,repetición,,
Gente de Cine,Argentina,Buenos Aires,1953,octubre,10 and 11,El último millonario,Le dernier milliardaire,René Clair,1934,Francia,largometraje,Homenaje a René Clair,,,,
Gente de Cine,Argentina,Buenos Aires,1953,octubre,24 and 25,El espectro errante,The Ghost Goes West,René Clair,1935,Reino Unido,largometraje,Homenaje a René Clair,,,,
Gente de Cine,Argentina,Buenos Aires,1953,"octubre, noviembre",31 and 1,Un muerto que huye,Break the News,René Clair,1938,Estados Unidos,largometraje,Homenaje a René Clair,,,,
Gente de Cine,Argentina,Buenos Aires,1953,noviembre,7 and 8,Pasión fatal,The Flame of New Orleans,René Clair,1941,Estados Unidos,largometraje,Homenaje a René Clair,,,,
Gente de Cine,Argentina,Buenos Aires,1953,noviembre,14 and 15,Me casé con una bruja,I Married a Witch,René Clair,1942,Estados Unidos,largometraje,Homenaje a René Clair,,repetición,,
Gente de Cine,Argentina,Buenos Aires,1953,noviembre,21 and 22,Sucedió mañana,It Happened Tomorrow,René Clair,1943,Estados Unidos,largometraje,Homenaje a René Clair,,,,
Gente de Cine,Argentina,Buenos Aires,1953,noviembre,28 and 29,El silencio es de oro,Le silence est d'or,René Clair,1947,Francia,largometraje,Homenaje a René Clair,,,,
Gente de Cine,Argentina,Buenos Aires,1953,,,Beldades nocturnas,Les belles-de-nuit,René Clair,1952,Francia,largometraje,Homenaje a René Clair,,preestreno,,
Gente de Cine,Argentina,Buenos Aires,1953,septiembre,18,Desconocido,Fiddle-de-dee,Norman McLaren,1947,Canadá,corto,Films de Norman McLaren,,,,
Gente de Cine,Argentina,Buenos Aires,1953,septiembre,18,Desconocido,A Little Phantasy on a Nineteenth-Century Painting,Norman McLaren,1946,Canadá,corto,Films de Norman McLaren,,,,
